speler_x_midden,speler_x_links,ruimte_rechts,steen_x,steen_y,steen_snelheid,relatief_verschil,aantal_stenen,score,actie
240,220,140,324,533,5.81,84,5,114,0
240,220,140,324,551,5.81,84,5,114,0
240,220,140,324,569,5.81,84,5,114,0
240,220,140,324,587,5.81,84,5,114,0
240,220,140,270,466,6.28,30,5,114,0
230,210,150,270,484,6.28,40,5,114,-1
215,195,165,270,502,6.28,55,5,114,-1
200,180,180,270,520,6.28,70,4,114,-1
200,180,180,270,538,6.28,70,5,114,0
200,180,180,270,556,6.28,70,5,115,0
200,180,180,270,574,6.28,70,5,115,0
200,180,180,270,592,6.28,70,5,115,0
200,180,180,220,474,5.78,20,5,115,0
185,165,195,220,492,5.78,35,5,115,-1
170,150,210,220,510,5.78,50,5,115,-1
155,135,225,220,528,5.78,65,5,115,-1
155,135,225,220,546,5.78,65,5,115,0
155,135,225,220,564,5.78,65,5,115,0
155,135,225,220,582,5.78,65,5,115,0
155,135,225,220,600,5.78,65,5,115,0
155,135,225,220,618,5.78,65,5,115,0
155,135,225,220,636,5.78,65,5,115,0
155,135,225,321,523,5.96,166,5,115,0
155,135,225,321,541,5.96,166,5,115,0
155,135,225,321,559,5.96,166,5,115,0
155,135,225,321,577,5.96,166,5,115,0
155,135,225,321,595,5.96,166,5,115,0
155,135,225,19,483,5.74,-136,5,115,0
155,135,225,19,501,5.74,-136,5,115,0
155,135,225,19,519,5.74,-136,5,116,0
155,135,225,19,537,5.74,-136,5,116,0
155,135,225,19,555,5.74,-136,5,116,0
155,135,225,19,573,5.74,-136,5,116,0
155,135,225,19,591,5.74,-136,5,116,0
155,135,225,62,472,5.89,-93,5,116,0
155,135,225,62,490,5.89,-93,5,116,0
155,135,225,62,508,5.89,-93,5,116,0
155,135,225,62,526,5.89,-93,5,116,0
155,135,225,62,544,5.89,-93,5,116,0
155,135,225,62,562,5.89,-93,5,116,0
155,135,225,62,580,5.89,-93,5,116,0
155,135,225,62,598,5.89,-93,5,116,0
155,135,225,62,616,5.89,-93,5,116,0
155,135,225,254,506,6.37,99,5,116,0
155,135,225,254,524,6.37,99,6,116,0
155,135,225,254,542,6.37,99,5,116,0
155,135,225,254,560,6.37,99,5,116,0
155,135,225,254,578,6.37,99,5,116,0
155,135,225,254,596,6.37,99,5,116,0
155,135,225,254,614,6.37,99,5,117,0
155,135,225,254,632,6.37,99,5,117,0
155,135,225,386,516,5.98,231,5,117,0
155,135,225,386,534,5.98,231,5,117,0
155,135,225,386,552,5.98,231,5,117,0
155,135,225,155,307,6.21,0,5,117,0
155,135,225,155,325,6.21,0,5,117,0
155,135,225,155,343,6.21,0,5,117,0
155,135,225,155,361,6.21,0,5,117,0
155,135,225,155,379,6.21,0,6,117,0
155,135,225,155,397,6.21,0,5,117,0
155,135,225,155,415,6.21,0,5,117,0
155,135,225,155,433,6.21,0,5,117,0
155,135,225,155,451,6.21,0,5,117,0
155,135,225,155,469,6.21,0,5,117,0
160,140,220,155,487,6.21,-5,5,117,1
175,155,205,155,505,6.21,-20,6,117,1
190,170,190,155,523,6.21,-35,6,117,1
190,170,190,155,541,6.21,-35,6,117,0
190,170,190,155,559,6.21,-35,6,117,0
190,170,190,155,577,6.21,-35,6,118,0
190,170,190,155,595,6.21,-35,6,118,0
190,170,190,155,613,6.21,-35,6,118,0
190,170,190,155,631,6.21,-35,7,118,0
190,170,190,155,649,6.21,-35,6,118,0
190,170,190,310,480,6.69,120,5,118,0
190,170,190,310,501,6.69,120,5,118,0
190,170,190,310,522,6.69,120,5,118,0
190,170,190,310,543,6.69,120,5,118,0
190,170,190,310,564,6.69,120,5,118,0
190,170,190,310,585,6.69,120,6,118,0
190,170,190,310,606,6.69,120,6,118,0
190,170,190,310,627,6.69,120,5,118,0
190,170,190,27,497,6.73,-163,5,118,0
190,170,190,27,518,6.73,-163,4,118,0
190,170,190,27,539,6.73,-163,4,118,0
190,170,190,27,560,6.73,-163,4,118,0
190,170,190,27,581,6.73,-163,5,118,0
190,170,190,27,602,6.73,-163,5,118,0
190,170,190,27,623,6.73,-163,5,118,0
190,170,190,74,428,5.95,-116,5,119,0
190,170,190,74,446,5.95,-116,4,119,0
190,170,190,74,464,5.95,-116,4,119,0
190,170,190,74,482,5.95,-116,4,119,0
190,170,190,74,500,5.95,-116,5,119,0
190,170,190,74,518,5.95,-116,5,119,0
190,170,190,74,536,5.95,-116,5,119,0
190,170,190,74,554,5.95,-116,5,119,0
190,170,190,112,518,6.56,-78,5,119,0
190,170,190,112,539,6.56,-78,5,119,0
190,170,190,112,560,6.56,-78,5,119,0
190,170,190,112,581,6.56,-78,6,119,0
190,170,190,112,602,6.56,-78,6,119,0
190,170,190,112,623,6.56,-78,5,119,0
190,170,190,165,429,6.49,-25,5,119,0
190,170,190,165,447,6.49,-25,4,119,0
190,170,190,165,465,6.49,-25,4,119,0
190,170,190,165,483,6.49,-25,4,119,0
205,185,175,165,501,6.49,-40,5,119,1
220,200,160,165,519,6.49,-55,5,119,1
230,210,150,165,537,6.49,-65,5,120,0
230,210,150,165,555,6.49,-65,5,120,0
230,210,150,165,573,6.49,-65,5,120,0
230,210,150,165,591,6.49,-65,5,120,0
230,210,150,165,609,6.49,-65,5,120,0
230,210,150,165,627,6.49,-65,6,120,0
230,210,150,322,514,5.75,92,6,120,0
230,210,150,322,532,5.75,92,5,120,0
230,210,150,322,550,5.75,92,5,120,0
230,210,150,322,568,5.75,92,5,120,0
230,210,150,322,586,5.75,92,5,120,0
230,210,150,158,477,6.18,-72,5,120,0
230,210,150,158,495,6.18,-72,6,120,0
230,210,150,158,513,6.18,-72,6,120,0
230,210,150,158,531,6.18,-72,5,120,0
230,210,150,158,549,6.18,-72,5,120,0
230,210,150,158,567,6.18,-72,5,120,0
230,210,150,158,585,6.18,-72,5,120,0
230,210,150,158,603,6.18,-72,6,120,0
230,210,150,232,433,6.97,2,6,120,0
245,225,135,232,454,6.97,-13,6,121,1
260,240,120,232,475,6.97,-28,5,121,1
275,255,105,232,496,6.97,-43,5,121,1
285,265,95,232,517,6.97,-53,5,121,0
285,265,95,232,538,6.97,-53,5,121,0
285,265,95,232,559,6.97,-53,6,121,0
285,265,95,232,580,6.97,-53,6,121,0
285,265,95,232,601,6.97,-53,6,121,0
285,265,95,232,622,6.97,-53,5,121,0
285,265,95,232,643,6.97,-53,5,121,0
285,265,95,141,453,5.83,-144,4,121,0
285,265,95,141,471,5.83,-144,4,121,0
285,265,95,141,489,5.83,-144,5,121,0
285,265,95,141,507,5.83,-144,5,121,0
285,265,95,141,525,5.83,-144,5,121,0
285,265,95,141,543,5.83,-144,5,121,0
285,265,95,141,561,5.83,-144,5,121,0
285,265,95,237,458,5.69,-48,5,121,0
285,265,95,237,476,5.69,-48,6,121,0
290,270,90,237,494,5.69,-53,6,121,1
305,285,75,237,512,5.69,-68,6,122,1
320,300,60,237,530,5.69,-83,5,122,1
310,290,70,237,548,5.69,-73,5,122,-1
295,275,85,237,566,5.69,-58,5,122,-1
280,260,100,237,584,5.69,-43,5,122,-1
265,245,115,237,602,5.69,-28,6,122,-1
260,240,120,237,620,5.69,-23,6,122,0
255,235,125,249,463,6.84,-6,6,122,-1
240,220,140,249,484,6.84,9,5,122,-1
225,205,155,249,505,6.84,24,5,122,-1
210,190,170,249,526,6.84,39,5,122,-1
205,185,175,249,547,6.84,44,5,122,0
205,185,175,249,568,6.84,44,6,122,0
205,185,175,249,589,6.84,44,6,122,0
205,185,175,249,610,6.84,44,6,122,0
205,185,175,249,631,6.84,44,5,122,0
205,185,175,249,652,6.84,44,5,122,0
205,185,175,382,534,6.91,177,4,122,0
205,185,175,382,555,6.91,177,5,122,0
205,185,175,382,576,6.91,177,5,122,0
205,185,175,382,597,6.91,177,5,123,0
205,185,175,382,618,6.91,177,5,123,0
205,185,175,382,639,6.91,177,5,123,0
205,185,175,351,444,5.91,146,4,123,0
205,185,175,351,462,5.91,146,4,123,0
205,185,175,351,480,5.91,146,5,123,0
205,185,175,351,498,5.91,146,5,123,0
205,185,175,351,516,5.91,146,5,123,0
205,185,175,351,534,5.91,146,5,123,0
205,185,175,351,552,5.91,146,5,123,0
205,185,175,145,447,5.66,-60,5,123,0
205,185,175,145,465,5.66,-60,5,123,0
205,185,175,145,483,5.66,-60,6,123,0
205,185,175,145,501,5.66,-60,6,123,0
205,185,175,145,519,5.66,-60,6,123,0
215,195,165,145,537,5.66,-70,5,123,1
230,210,150,145,555,5.66,-85,5,123,1
240,220,140,145,573,5.66,-95,5,123,0
240,220,140,145,591,5.66,-95,6,123,0
240,220,140,145,609,5.66,-95,6,123,0
240,220,140,145,627,5.66,-95,6,124,0
240,220,140,80,526,6.24,-160,6,124,0
240,220,140,80,544,6.24,-160,5,124,0
240,220,140,80,562,6.24,-160,5,124,0
240,220,140,80,580,6.24,-160,5,124,0
240,220,140,255,360,6.07,15,6,124,0
240,220,140,255,378,6.07,15,6,124,0
240,220,140,255,396,6.07,15,6,124,0
235,215,145,255,414,6.07,20,6,124,-1
220,200,160,95,550,6.2,-125,5,124,-1
205,185,175,95,568,6.2,-110,5,124,-1
200,180,180,255,468,6.07,55,5,124,0
200,180,180,255,486,6.07,55,6,124,0
195,175,185,255,504,6.07,60,6,124,-1
180,160,200,255,522,6.07,75,6,124,-1
165,145,215,255,540,6.07,90,5,124,-1
155,135,225,210,516,6.89,55,5,124,0
155,135,225,210,537,6.89,55,5,124,0
155,135,225,210,558,6.89,55,6,124,0
155,135,225,210,579,6.89,55,6,124,0
155,135,225,210,600,6.89,55,6,125,0
155,135,225,210,621,6.89,55,6,125,0
155,135,225,210,642,6.89,55,5,125,0
155,135,225,358,518,6.79,203,4,125,0
155,135,225,358,539,6.79,203,4,125,0
155,135,225,358,560,6.79,203,5,125,0
155,135,225,358,581,6.79,203,5,125,0
155,135,225,217,395,5.7,62,5,125,0
155,135,225,217,413,5.7,62,5,125,0
155,135,225,217,431,5.7,62,5,125,0
155,135,225,217,449,5.7,62,4,125,0
155,135,225,217,467,5.7,62,4,125,0
155,135,225,217,485,5.7,62,5,125,0
155,135,225,217,503,5.7,62,5,125,0
155,135,225,217,521,5.7,62,5,125,0
155,135,225,217,539,5.7,62,5,125,0
155,135,225,217,557,5.7,62,5,125,0
155,135,225,217,575,5.7,62,5,125,0
155,135,225,217,593,5.7,62,6,125,0
160,140,220,112,490,6.11,-48,6,125,1
175,155,205,112,508,6.11,-63,6,126,1
190,170,190,112,526,6.11,-78,6,126,1
195,175,185,112,544,6.11,-83,5,126,0
195,175,185,112,562,6.11,-83,5,126,0
195,175,185,112,580,6.11,-83,5,126,0
195,175,185,112,598,6.11,-83,6,126,0
195,175,185,112,616,6.11,-83,6,126,0
195,175,185,112,634,6.11,-83,6,126,0
195,175,185,112,652,6.11,-83,6,126,0
195,175,185,305,431,6.47,110,5,126,0
195,175,185,305,449,6.47,110,4,126,0
195,175,185,305,467,6.47,110,4,126,0
195,175,185,305,485,6.47,110,5,126,0
195,175,185,305,503,6.47,110,5,126,0
195,175,185,305,521,6.47,110,5,126,0
195,175,185,305,539,6.47,110,5,126,0
195,175,185,133,510,6.68,-62,5,126,0
195,175,185,133,531,6.68,-62,5,126,0
195,175,185,133,552,6.68,-62,6,126,0
195,175,185,133,573,6.68,-62,6,126,0
205,185,175,133,594,6.68,-72,6,127,1
220,200,160,133,615,6.68,-87,6,127,1
230,210,150,133,636,6.68,-97,5,127,0
230,210,150,88,518,6.68,-142,4,127,0
230,210,150,88,539,6.68,-142,4,127,0
230,210,150,88,560,6.68,-142,5,127,0
230,210,150,88,581,6.68,-142,5,127,0
230,210,150,88,602,6.68,-142,5,127,0
230,210,150,88,623,6.68,-142,5,127,0
230,210,150,88,644,6.68,-142,5,127,0
230,210,150,371,452,6.44,141,4,127,0
230,210,150,371,470,6.44,141,4,127,0
230,210,150,371,488,6.44,141,5,127,0
230,210,150,371,506,6.44,141,5,127,0
230,210,150,371,524,6.44,141,5,127,0
230,210,150,371,542,6.44,141,5,127,0
230,210,150,371,560,6.44,141,5,127,0
230,210,150,371,578,6.44,141,5,127,0
230,210,150,151,477,6.48,-79,6,127,0
230,210,150,151,495,6.48,-79,6,127,0
230,210,150,151,513,6.48,-79,6,128,0
230,210,150,151,531,6.48,-79,5,128,0
230,210,150,151,549,6.48,-79,5,128,0
230,210,150,151,567,6.48,-79,5,128,0
230,210,150,151,585,6.48,-79,5,128,0
230,210,150,151,603,6.48,-79,6,128,0
230,210,150,151,621,6.48,-79,6,128,0
230,210,150,333,517,5.71,103,6,128,0
230,210,150,333,535,5.71,103,5,128,0
230,210,150,333,553,5.71,103,5,128,0
230,210,150,333,571,5.71,103,5,128,0
230,210,150,341,550,6.78,111,5,128,0
230,210,150,341,571,6.78,111,6,128,0
230,210,150,341,592,6.78,111,6,128,0
230,210,150,341,613,6.78,111,6,128,0
230,210,150,341,634,6.78,111,5,128,0
230,210,150,44,441,5.93,-186,4,128,0
230,210,150,44,459,5.93,-186,4,128,0
230,210,150,106,418,6.9,-124,5,128,0
230,210,150,106,439,6.9,-124,5,128,0
230,210,150,106,460,6.9,-124,5,129,0
230,210,150,106,481,6.9,-124,5,129,0
230,210,150,106,502,6.9,-124,5,129,0
230,210,150,106,523,6.9,-124,5,129,0
230,210,150,106,544,6.9,-124,5,129,0
230,210,150,106,565,6.9,-124,6,129,0
230,210,150,106,586,6.9,-124,6,129,0
230,210,150,146,465,6.94,-84,6,129,0
230,210,150,146,486,6.94,-84,5,129,0
230,210,150,146,507,6.94,-84,4,129,0
230,210,150,146,528,6.94,-84,4,129,0
230,210,150,146,549,6.94,-84,4,129,0
230,210,150,146,570,6.94,-84,5,129,0
230,210,150,146,591,6.94,-84,5,129,0
230,210,150,146,612,6.94,-84,5,129,0
230,210,150,146,633,6.94,-84,5,129,0
230,210,150,175,437,6.07,-55,4,129,0
230,210,150,175,455,6.07,-55,4,129,0
245,225,135,175,473,6.07,-70,5,129,1
260,240,120,175,491,6.07,-85,5,129,1
270,250,110,175,509,6.07,-95,5,130,0
270,250,110,175,527,6.07,-95,5,130,0
270,250,110,175,545,6.07,-95,5,130,0
270,250,110,175,563,6.07,-95,5,130,0
270,250,110,238,461,6.11,-32,5,130,0
270,250,110,238,479,6.11,-32,6,130,0
285,265,95,238,497,6.11,-47,6,130,1
300,280,80,238,515,6.11,-62,6,130,1
305,285,75,238,533,6.11,-67,5,130,0
305,285,75,238,551,6.11,-67,5,130,0
305,285,75,238,569,6.11,-67,5,130,0
305,285,75,238,587,6.11,-67,5,130,0
305,285,75,238,605,6.11,-67,6,130,0
305,285,75,232,504,6.07,-73,6,130,0
305,285,75,232,522,6.07,-73,6,130,0
305,285,75,232,540,6.07,-73,5,130,0
305,285,75,232,558,6.07,-73,5,130,0
305,285,75,232,576,6.07,-73,5,130,0
305,285,75,232,594,6.07,-73,6,130,0
305,285,75,244,490,5.78,-61,6,130,0
305,285,75,244,508,5.78,-61,6,131,0
305,285,75,244,526,5.78,-61,6,131,0
305,285,75,244,544,5.78,-61,5,131,0
305,285,75,244,562,5.78,-61,5,131,0
305,285,75,244,580,5.78,-61,5,131,0
305,285,75,340,479,6.46,35,6,131,0
305,285,75,340,497,6.46,35,6,131,0
305,285,75,340,515,6.46,35,6,131,0
305,285,75,340,533,6.46,35,6,131,0
305,285,75,340,551,6.46,35,5,131,0
305,285,75,340,569,6.46,35,5,131,0
305,285,75,340,587,6.46,35,5,131,0
305,285,75,340,605,6.46,35,6,131,0
305,285,75,340,623,6.46,35,6,131,0
305,285,75,340,641,6.46,35,6,131,0
305,285,75,299,349,6.97,-6,5,131,0
305,285,75,299,370,6.97,-6,5,131,0
305,285,75,299,391,6.97,-6,5,131,0
305,285,75,299,412,6.97,-6,6,131,0
305,285,75,299,433,6.97,-6,6,131,0
305,285,75,299,454,6.97,-6,6,132,0
305,285,75,299,475,6.97,-6,6,132,0
290,270,90,299,496,6.97,9,5,132,-1
275,255,105,299,517,6.97,24,5,132,-1
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,200,-100,0.0,0,0,0,0
200,180,180,85,-6,2.86,-115,1,1,0
200,180,180,85,3,2.86,-115,1,1,0
200,180,180,85,12,2.86,-115,1,1,0
200,180,180,85,21,2.86,-115,1,1,0
200,180,180,85,30,2.86,-115,1,1,0
200,180,180,85,39,2.86,-115,1,1,0
200,180,180,85,48,2.86,-115,1,1,0
200,180,180,85,57,2.86,-115,1,1,0
200,180,180,85,66,2.86,-115,1,1,0
200,180,180,85,75,2.86,-115,1,1,0
200,180,180,85,84,2.86,-115,1,1,0
200,180,180,85,93,2.86,-115,1,1,0
200,180,180,85,102,2.86,-115,1,1,0
200,180,180,85,111,2.86,-115,1,1,0
200,180,180,85,120,2.86,-115,1,1,0
200,180,180,85,129,2.86,-115,1,1,0
200,180,180,85,138,2.86,-115,1,1,0
200,180,180,85,147,2.86,-115,1,1,0
200,180,180,85,156,2.86,-115,1,1,0
200,180,180,85,165,2.86,-115,1,1,0
200,180,180,85,174,2.86,-115,2,2,0
200,180,180,85,183,2.86,-115,2,2,0
200,180,180,85,192,2.86,-115,2,2,0
200,180,180,85,201,2.86,-115,2,2,0
200,180,180,85,210,2.86,-115,2,2,0
200,180,180,85,219,2.86,-115,2,2,0
200,180,180,85,228,2.86,-115,2,2,0
200,180,180,85,237,2.86,-115,2,2,0
200,180,180,85,246,2.86,-115,2,2,0
200,180,180,85,255,2.86,-115,2,2,0
200,180,180,85,264,2.86,-115,2,2,0
200,180,180,85,273,2.86,-115,2,2,0
200,180,180,85,282,2.86,-115,2,2,0
200,180,180,85,291,2.86,-115,2,2,0
200,180,180,85,300,2.86,-115,2,2,0
200,180,180,85,309,2.86,-115,2,2,0
200,180,180,85,318,2.86,-115,2,2,0
200,180,180,85,327,2.86,-115,2,2,0
200,180,180,85,336,2.86,-115,2,2,0
200,180,180,85,345,2.86,-115,2,2,0
200,180,180,85,354,2.86,-115,3,3,0
200,180,180,85,363,2.86,-115,3,3,0
200,180,180,85,372,2.86,-115,3,3,0
200,180,180,85,381,2.86,-115,3,3,0
200,180,180,85,390,2.86,-115,3,3,0
200,180,180,85,399,2.86,-115,3,3,0
200,180,180,85,408,2.86,-115,3,3,0
200,180,180,85,417,2.86,-115,3,3,0
200,180,180,85,426,2.86,-115,3,3,0
200,180,180,85,435,2.86,-115,3,3,0
200,180,180,85,444,2.86,-115,3,3,0
200,180,180,85,453,2.86,-115,3,3,0
200,180,180,85,462,2.86,-115,3,3,0
200,180,180,85,471,2.86,-115,3,3,0
200,180,180,85,480,2.86,-115,3,3,0
200,180,180,85,489,2.86,-115,3,3,0
200,180,180,85,498,2.86,-115,3,3,0
200,180,180,85,507,2.86,-115,3,3,0
200,180,180,85,516,2.86,-115,3,3,0
200,180,180,85,525,2.86,-115,3,3,0
200,180,180,85,534,2.86,-115,4,4,0
200,180,180,85,543,2.86,-115,4,4,0
200,180,180,85,552,2.86,-115,4,4,0
200,180,180,85,561,2.86,-115,4,4,0
200,180,180,85,570,2.86,-115,4,4,0
200,180,180,85,579,2.86,-115,4,4,0
200,180,180,85,588,2.86,-115,4,4,0
200,180,180,85,597,2.86,-115,4,4,0
200,180,180,85,606,2.86,-115,4,4,0
200,180,180,85,615,2.86,-115,4,4,0
200,180,180,85,624,2.86,-115,4,4,0
200,180,180,85,633,2.86,-115,4,4,0
200,180,180,85,642,2.86,-115,4,4,0
200,180,180,377,466,3.08,177,3,4,0
200,180,180,377,475,3.08,177,3,4,0
200,180,180,377,484,3.08,177,3,4,0
200,180,180,377,493,3.08,177,3,4,0
200,180,180,377,502,3.08,177,3,4,0
200,180,180,377,511,3.08,177,3,4,0
200,180,180,377,520,3.08,177,3,4,0
200,180,180,377,529,3.08,177,4,5,0
200,180,180,377,538,3.08,177,4,5,0
200,180,180,377,547,3.08,177,4,5,0
200,180,180,377,556,3.08,177,4,5,0
200,180,180,377,565,3.08,177,4,5,0
200,180,180,377,574,3.08,177,4,5,0
200,180,180,12,542,3.82,-188,4,5,0
200,180,180,12,554,3.82,-188,4,5,0
200,180,180,12,566,3.82,-188,4,5,0
200,180,180,12,578,3.82,-188,4,5,0
200,180,180,12,590,3.82,-188,4,5,0
200,180,180,12,602,3.82,-188,4,5,0
200,180,180,12,614,3.82,-188,4,5,0
200,180,180,12,626,3.82,-188,4,5,0
200,180,180,12,638,3.82,-188,3,5,0
200,180,180,156,308,3.49,-44,3,5,0
200,180,180,156,317,3.49,-44,2,5,0
200,180,180,156,326,3.49,-44,2,5,0
200,180,180,156,335,3.49,-44,2,5,0
200,180,180,156,344,3.49,-44,3,5,0
200,180,180,156,353,3.49,-44,3,6,0
200,180,180,156,362,3.49,-44,3,6,0
200,180,180,156,371,3.49,-44,3,6,0
200,180,180,156,380,3.49,-44,3,6,0
200,180,180,156,389,3.49,-44,3,6,0
200,180,180,156,398,3.49,-44,3,6,0
200,180,180,156,407,3.49,-44,3,6,0
200,180,180,156,416,3.49,-44,3,6,0
200,180,180,156,425,3.49,-44,3,6,0
200,180,180,156,434,3.49,-44,3,6,0
200,180,180,156,443,3.49,-44,3,6,0
200,180,180,156,452,3.49,-44,3,6,0
200,180,180,156,461,3.49,-44,3,6,0
200,180,180,156,470,3.49,-44,3,6,0
200,180,180,156,479,3.49,-44,3,6,0
200,180,180,156,488,3.49,-44,3,6,0
200,180,180,156,497,3.49,-44,3,6,0
205,185,175,156,506,3.49,-49,3,6,1
220,200,160,156,515,3.49,-64,3,6,1
235,215,145,156,524,3.49,-79,4,6,1
245,225,135,156,533,3.49,-89,4,7,0
245,225,135,156,542,3.49,-89,4,7,0
245,225,135,156,551,3.49,-89,4,7,0
245,225,135,156,560,3.49,-89,4,7,0
245,225,135,156,569,3.49,-89,4,7,0
245,225,135,156,578,3.49,-89,4,7,0
245,225,135,156,587,3.49,-89,4,7,0
245,225,135,156,596,3.49,-89,4,7,0
245,225,135,156,605,3.49,-89,4,7,0
245,225,135,156,614,3.49,-89,4,7,0
245,225,135,156,623,3.49,-89,4,7,0
245,225,135,156,632,3.49,-89,4,7,0
245,225,135,156,641,3.49,-89,4,7,0
245,225,135,156,650,3.49,-89,4,7,0
245,225,135,379,645,3.76,134,3,7,0
245,225,135,315,317,3.41,70,2,7,0
245,225,135,315,326,3.41,70,2,7,0
245,225,135,315,335,3.41,70,2,7,0
245,225,135,315,344,3.41,70,3,7,0
245,225,135,315,353,3.41,70,3,7,0
245,225,135,315,362,3.41,70,3,8,0
245,225,135,315,371,3.41,70,3,8,0
245,225,135,315,380,3.41,70,3,8,0
245,225,135,315,389,3.41,70,3,8,0
245,225,135,315,398,3.41,70,3,8,0
245,225,135,315,407,3.41,70,3,8,0
245,225,135,315,416,3.41,70,3,8,0
245,225,135,315,425,3.41,70,3,8,0
245,225,135,315,434,3.41,70,3,8,0
245,225,135,315,443,3.41,70,3,8,0
245,225,135,315,452,3.41,70,3,8,0
245,225,135,315,461,3.41,70,3,8,0
245,225,135,315,470,3.41,70,3,8,0
245,225,135,315,479,3.41,70,3,8,0
245,225,135,315,488,3.41,70,3,8,0
245,225,135,315,497,3.41,70,3,8,0
245,225,135,315,506,3.41,70,3,8,0
245,225,135,315,515,3.41,70,4,8,0
245,225,135,315,524,3.41,70,4,8,0
230,210,150,315,533,3.41,85,4,8,-1
215,195,165,315,542,3.41,100,4,9,-1
200,180,180,315,551,3.41,115,4,9,-1
200,180,180,315,560,3.41,115,4,9,0
200,180,180,315,569,3.41,115,4,9,0
200,180,180,315,578,3.41,115,4,9,0
200,180,180,315,587,3.41,115,4,9,0
200,180,180,178,419,2.96,-22,4,9,0
200,180,180,178,428,2.96,-22,4,9,0
200,180,180,178,437,2.96,-22,4,9,0
200,180,180,178,446,2.96,-22,4,9,0
200,180,180,178,455,2.96,-22,4,9,0
200,180,180,178,464,2.96,-22,4,9,0
200,180,180,178,473,2.96,-22,3,9,0
200,180,180,178,482,2.96,-22,3,9,0
210,190,170,178,491,2.96,-32,3,9,1
225,205,155,178,500,2.96,-47,3,9,1
240,220,140,178,509,2.96,-62,4,9,1
250,230,130,178,518,2.96,-72,4,9,0
250,230,130,178,527,2.96,-72,4,9,0
250,230,130,178,536,2.96,-72,4,9,0
250,230,130,178,545,2.96,-72,4,10,0
250,230,130,178,554,2.96,-72,4,10,0
250,230,130,178,563,2.96,-72,4,10,0
250,230,130,178,572,2.96,-72,4,10,0
250,230,130,178,581,2.96,-72,4,10,0
250,230,130,178,590,2.96,-72,4,10,0
250,230,130,178,599,2.96,-72,4,10,0
250,230,130,178,608,2.96,-72,4,10,0
250,230,130,178,617,2.96,-72,4,10,0
250,230,130,178,626,2.96,-72,4,10,0
250,230,130,178,635,2.96,-72,4,10,0
250,230,130,178,644,2.96,-72,4,10,0
250,230,130,148,478,2.68,-102,3,10,0
250,230,130,148,487,2.68,-102,3,10,0
250,230,130,148,496,2.68,-102,3,10,0
250,230,130,148,505,2.68,-102,4,10,0
250,230,130,148,514,2.68,-102,4,10,0
250,230,130,148,523,2.68,-102,4,10,0
250,230,130,148,532,2.68,-102,4,10,0
250,230,130,148,541,2.68,-102,4,10,0
250,230,130,148,550,2.68,-102,4,11,0
250,230,130,148,559,2.68,-102,4,11,0
250,230,130,148,568,2.68,-102,4,11,0
250,230,130,148,577,2.68,-102,4,11,0
250,230,130,148,586,2.68,-102,4,11,0
250,230,130,148,595,2.68,-102,4,11,0
250,230,130,148,604,2.68,-102,4,11,0
250,230,130,148,613,2.68,-102,4,11,0
250,230,130,148,622,2.68,-102,4,11,0
250,230,130,148,631,2.68,-102,4,11,0
250,230,130,148,640,2.68,-102,4,11,0
250,230,130,148,649,2.68,-102,4,11,0
250,230,130,76,422,4.13,-174,3,11,0
250,230,130,76,434,4.13,-174,2,11,0
250,230,130,76,446,4.13,-174,3,11,0
250,230,130,76,458,4.13,-174,3,11,0
250,230,130,76,470,4.13,-174,3,11,0
250,230,130,76,482,4.13,-174,3,11,0
250,230,130,76,494,4.13,-174,3,11,0
250,230,130,76,506,4.13,-174,3,11,0
250,230,130,76,518,4.13,-174,3,12,0
250,230,130,76,530,4.13,-174,3,12,0
250,230,130,76,542,4.13,-174,3,12,0
250,230,130,76,554,4.13,-174,3,12,0
250,230,130,76,566,4.13,-174,3,12,0
250,230,130,76,578,4.13,-174,3,12,0
250,230,130,76,590,4.13,-174,3,12,0
250,230,130,76,602,4.13,-174,3,12,0
250,230,130,76,614,4.13,-174,3,12,0
250,230,130,76,626,4.13,-174,3,12,0
250,230,130,133,409,4.11,-117,3,12,0
250,230,130,133,421,4.11,-117,3,12,0
250,230,130,133,433,4.11,-117,2,12,0
250,230,130,133,445,4.11,-117,3,12,0
250,230,130,133,457,4.11,-117,3,12,0
250,230,130,133,469,4.11,-117,3,12,0
250,230,130,133,481,4.11,-117,3,12,0
250,230,130,133,493,4.11,-117,3,12,0
250,230,130,133,505,4.11,-117,3,12,0
250,230,130,133,517,4.11,-117,3,12,0
250,230,130,133,529,4.11,-117,3,13,0
